33411,충청남도 보령시 오천면 원산도7길
33411,충청남도 보령시 오천면 월도길
33411,충청남도 보령시 오천면 육도길
33411,충청남도 보령시 오천면 장고도1길
33411,충청남도 보령시 오천면 장고도2길
33411,충청남도 보령시 오천면 추도길
33411,충청남도 보령시 오천면 허육도길
33411,충청남도 보령시 오천면 호도길
33411,충청남도 보령시 오천면 효자도길
343-852,충청남도 당진시 석문면 난지도리
355-842,충청남도 보령시 오천면 고대도리
355-842,충청남도 보령시 오천면 삽시도리
355-845,충청남도 보령시 오천면 외연도리
355-845,충청남도 보령시 오천면 장고도리
355-845,충청남도 보령시 오천면 녹도리 호도
355-846,충청남도 보령시 오천면 원산도리
355-846,충청남도 보령시 오천면 효자도리
355-847,충청남도 보령시 오천면 효자도리 소도
355-847,충청남도 보령시 오천면 효자도리 추도
355-848,충청남도 보령시 오천면 효자도리 월도
355-848,충청남도 보령시 오천면 효자도리 육도
355-848,충청남도 보령시 오천면 효자도리 허육도
356-878,충청남도 서산시 지곡면 도성리 우도
356-878,충청남도 서산시 지곡면 도성리 분점도
357-941,충청남도 태안군 근흥면 가의도리
400-460,인천광역시 중구 무의동
40200,경상북도 울릉군 서면 울릉순환로
40200,경상북도 울릉군 서면 태하1길
40200,경상북도 울릉군 서면 태하길
40200,경상북도 울릉군 서면 태하등대길
40201,경상북도 울릉군 서면 서달길
40201,경상북도 울릉군 서면 울릉순환로
40201,경상북도 울릉군 서면 태하령길
40202,경상북도 울릉군 서면 울릉순환로
40202,경상북도 울릉군 서면 태하2길
40203,경상북도 울릉군 서면 울릉순환로
40203,경상북도 울릉군 서면 학포길
40204,경상북도 울릉군 서면 울릉순환로
40204,경상북도 울릉군 서면 태하령길
40204,경상북도 울릉군 서면 학포길
40205,경상북도 울릉군 북면 울릉순환로
40205,경상북도 울릉군 북면 평리1길
40205,경상북도 울릉군 북면 평리길
40205,경상북도 울릉군 북면 현포1길
40205,경상북도 울릉군 북면 현포2길
40205,경상북도 울릉군 북면 현포3길
40205,경상북도 울릉군 북면 현포길
40206,경상북도 울릉군 북면 울릉순환로
40206,경상북도 울릉군 북면 평리1길
40206,경상북도 울릉군 북면 평리2길
40206,경상북도 울릉군 북면 평리길
40207,경상북도 울릉군 북면 울릉순환로
40207,경상북도 울릉군 북면 추산길
40208,경상북도 울릉군 북면 추산길
40209,경상북도 울릉군 북면 나리1길
40209,경상북도 울릉군 북면 나리길
40210,경상북도 울릉군 북면 울릉순환로
40210,경상북도 울릉군 북면 천부길
40211,경상북도 울릉군 북면 나리길
40211,경상북도 울릉군 북면 울릉순환로
40211,경상북도 울릉군 북면 천부1길
40211,경상북도 울릉군 북면 천부2길
40211,경상북도 울릉군 북면 천부3길
40211,경상북도 울릉군 북면 천부길
40212,경상북도 울릉군 북면 울릉순환로
40212,경상북도 울릉군 북면 죽암1길
40212,경상북도 울릉군 북면 죽암길
40212,경상북도 울릉군 북면 천부3길
40213,경상북도 울릉군 북면 석포1길
40213,경상북도 울릉군 북면 석포길
40213,경상북도 울릉군 북면 울릉순환로
40213,경상북도 울릉군 북면 죽암길
40214,경상북도 울릉군 울릉읍 울릉순환로
40214,경상북도 울릉군 울릉읍 저동3길
40214,경상북도 울릉군 울릉읍 저동4길
40214,경상북도 울릉군 울릉읍 죽도길
40215,경상북도 울릉군 울릉읍 울릉순환로
40215,경상북도 울릉군 울릉읍 저동2길
40215,경상북도 울릉군 울릉읍 저동3길
40216,경상북도 울릉군 울릉읍 울릉순환로
40216,경상북도 울릉군 울릉읍 저동1길
40216,경상북도 울릉군 울릉읍 저동2길
40217,경상북도 울릉군 울릉읍 도동8길
40217,경상북도 울릉군 울릉읍 도동9길
40217,경상북도 울릉군 울릉읍 무릉길
40217,경상북도 울릉군 울릉읍 봉래3길
40217,경상북도 울릉군 울릉읍 봉래길
40217,경상북도 울릉군 울릉읍 울릉순환로
40218,경상북도 울릉군 울릉읍 봉래길
40218,경상북도 울릉군 울릉읍 봉래길
40218,경상북도 울릉군 울릉읍 울릉순환로
40218,경상북도 울릉군 울릉읍 저동1길
40218,경상북도 울릉군 울릉읍 저동길
40219,경상북도 울릉군 울릉읍 봉래2길
40219,경상북도 울릉군 울릉읍 봉래3길
40219,경상북도 울릉군 울릉읍 봉래길
40219,경상북도 울릉군 울릉읍 울릉순환로
40220,경상북도 울릉군 울릉읍 봉래1길
40220,경상북도 울릉군 울릉읍 울릉순환로
40221,경상북도 울릉군 울릉읍 도동2길
40221,경상북도 울릉군 울릉읍 도동5길
40221,경상북도 울릉군 울릉읍 도동6길
40221,경상북도 울릉군 울릉읍 도동길
40221,경상북도 울릉군 울릉읍 울릉순환로
40221,경상북도 울릉군 울릉읍 행남길
40222,경상북도 울릉군 울릉읍 도동2길
40222,경상북도 울릉군 울릉읍 도동길
40222,경상북도 울릉군 울릉읍 행남길
40223,경상북도 울릉군 울릉읍 도동2길
40223,경상북도 울릉군 울릉읍 도동3길
40223,경상북도 울릉군 울릉읍 도동길
40224,경상북도 울릉군 울릉읍 도동3길
40224,경상북도 울릉군 울릉읍 도동길
40225,경상북도 울릉군 울릉읍 도동7길
40225,경상북도 울릉군 울릉읍 도동길
40225,경상북도 울릉군 울릉읍 무릉길
40225,경상북도 울릉군 울릉읍 무릉길
40225,경상북도 울릉군 울릉읍 약수터길
40225,경상북도 울릉군 울릉읍 울릉순환로
40226,경상북도 울릉군 울릉읍 도동4길
40226,경상북도 울릉군 울릉읍 무릉길
40226,경상북도 울릉군 울릉읍 무릉길
40226,경상북도 울릉군 울릉읍 약수터길
40227,경상북도 울릉군 울릉읍 도동1길
40227,경상북도 울릉군 울릉읍 도동4길
40227,경상북도 울릉군 울릉읍 도동길
40227,경상북도 울릉군 울릉읍 약수터길
40228,경상북도 울릉군 울릉읍 도동9길
40228,경상북도 울릉군 울릉읍 사동2길
40228,경상북도 울릉군 울릉읍 옥천1길
40228,경상북도 울릉군 울릉읍 옥천길
40229,경상북도 울릉군 울릉읍 무릉길
40229,경상북도 울릉군 울릉읍 사동길
40229,경상북도 울릉군 울릉읍 울릉순환로
40230,경상북도 울릉군 울릉읍 사동1길
40230,경상북도 울릉군 울릉읍 사동2길
40230,경상북도 울릉군 울릉읍 옥천1길
40230,경상북도 울릉군 울릉읍 옥천길
40230,경상북도 울릉군 울릉읍 울릉순환로
40231,경상북도 울릉군 울릉읍 간령길
40231,경상북도 울릉군 울릉읍 신리1길
40231,경상북도 울릉군 울릉읍 신리길
40231,경상북도 울릉군 울릉읍 옥천2길
40231,경상북도 울릉군 울릉읍 옥천길
40231,경상북도 울릉군 울릉읍 울릉순환로
40231,경상북도 울릉군 울릉읍 중령길
40232,경상북도 울릉군 울릉읍 간령길
40232,경상북도 울릉군 울릉읍 울릉순환로
40233,경상북도 울릉군 서면 구암길
40233,경상북도 울릉군 서면 울릉순환로
40233,경상북도 울릉군 서면 태하령길
40234,경상북도 울릉군 서면 남서길
40234,경상북도 울릉군 서면 울릉순환로
40235,경상북도 울릉군 서면 남서길
40235,경상북도 울릉군 서면 남서길
40235,경상북도 울릉군 서면 남양2길
40235,경상북도 울릉군 서면 남양3길
40235,경상북도 울릉군 서면 남양4길
40235,경상북도 울릉군 서면 남양5길
40235,경상북도 울릉군 서면 남양5길
40235,경상북도 울릉군 서면 남양길
40235,경상북도 울릉군 서면 울릉순환로
40236,경상북도 울릉군 서면 남양길
40236,경상북도 울릉군 서면 울릉순환로
40236,경상북도 울릉군 서면 통구미1길
40236,경상북도 울릉군 서면 통구미길
40237,경상북도 울릉군 서면 남양1길
40237,경상북도 울릉군 서면 울릉순환로
40237,경상북도 울릉군 서면 통구미길
40238,경상북도 울릉군 서면 울릉순환로
40238,경상북도 울릉군 서면 통구미길
40239,경상북도 울릉군 서면 울릉순환로
40239,경상북도 울릉군 서면 통구미1길
40239,경상북도 울릉군 서면 통구미길
40240,경상북도 울릉군 울릉읍 독도안용복길
40240,경상북도 울릉군 울릉읍 독도이사부길
409-830,인천광역시 옹진군 북도면
409-831,인천광역시 옹진군 북도면 모도리
409-832,인천광역시 옹진군 북도면 신도리
409-833,인천광역시 옹진군 북도면 장봉리
409-840,인천 옹진군 연평면
409-841,인천 옹진군 연평면 남부리
409-841,인천 옹진군 연평면 서부리
409-842,인천 옹진군 연평면 동부리
409-842,인천 옹진군 연평면 소연평리
409-842,인천 옹진군 연평면 중부리
409-850,인천 옹진군 대청면
409-851,인천 옹진군 대청면 대청1리
409-851,인천 옹진군 대청면 대청3리
409-851,인천 옹진군 대청면 대청4리
409-851,인천 옹진군 대청면 대청6리
409-851,인천 옹진군 대청면 대청7리
409-851,인천 옹진군 대청면 대청리
409-852,인천 옹진군 대청면 대청2리
409-852,인천 옹진군 대청면 대청5리
409-853,인천 옹진군 대청면 소청리
409-880,인천 옹진군 자월면
409-881,인천 옹진군 자월면 승봉리
409-882,인천 옹진군 자월면 이작리
409-883,인천 옹진군 자월면 자월리
409-890,인천 옹진군 덕적면
409-891,인천 옹진군 덕적면 굴업
409-891,인천 옹진군 덕적면 문갑도
409-891,인천 옹진군 덕적면 백아
409-891,인천 옹진군 덕적면 울도
409-891,인천 옹진군 덕적면 지도
409-892,인천 옹진군 덕적면 북리
409-892,인천 옹진군 덕적면 서포리
409-893,인천 옹진군 덕적면 소야리
409-893,인천 옹진군 덕적면 진리
409-910,인천 옹진군 백령면
409-910,인천 옹진군 백령면 백령우체국
409-911,인천 옹진군 백령면 가을1리
409-911,인천 옹진군 백령면 가을2리
409-911,인천 옹진군 백령면 남포리
409-911,인천 옹진군 백령면 연화리
409-911,인천 옹진군 백령면 가을리
409-912,인천 옹진군 백령면 가을3리
409-912,인천 옹진군 백령면 북포리
409-913,인천 옹진군 백령면 진촌리
409-919,인천 옹진군 백령면 가을리 사서함 603-30
409-919,인천 옹진군 백령면 남포리 사서함 603-30~603-63
409-919,인천 옹진군 백령면 북포리 사서함 603-30~603-66
409-919,인천 옹진군 백령면 연화리 사서함 603-62
409-919,인천 옹진군 백령면 진촌리 사서함 603-61
417-912,인천 강화군 삼산면 미법리
417-912,인천 강화군 삼산면 서검리
417-923,인천 강화군 교동면 무학리
417-923,인천 강화군 교동면 삼선리
417-923,인천 강화군 교동면 인사리
417-923,인천 강화군 교동면 지석리
417-930,인천 강화군 서도면
417-931,인천 강화군 서도면 말도리
417-931,인천 강화군 서도면 아차도리
417-932,인천 강화군 서도면 볼음도리
417-933,인천 강화군 서도면 주문도리
513-890,전라남도 영광군 낙월면
513-891,전라남도 영광군 낙월면 각이리
513-891,전라남도 영광군 낙월면 상낙월리
513-891,전라남도 영광군 낙월면 임병리
513-891,전라남도 영광군 낙월면 하낙월리
513-892,전라남도 영광군 낙월면 석만리
513-892,전라남도 영광군 낙월면 신기리
513-892,전라남도 영광군 낙월면 영외리
513-892,전라남도 영광군 낙월면 오도리
513-892,전라남도 영광군 낙월면 월촌리
513-892,전라남도 영광군 낙월면 죽도리
513-892,전라남도 영광군 낙월면 횡도리
513-893,전라남도 영광군 낙월면 송이리
52570,경상남도 사천시 마도동 마도길
52570,경상남도 사천시 마도동 저도길
52571,경상남도 사천시 신수동 대구길
52571,경상남도 사천시 신수동 신수동길
52571,경상남도 사천시 신수동 신수서길
52571,경상남도 사천시 신수동 신수안길
530-145,전라남도 신안군 장산면 마진도리 율도
530-430,전라남도 목포시 달동
530-440,전라남도 목포시 율도동
53031,경상남도 통영시 용남면 거망길
53031,경상남도 통영시 용남면 동부길
53031,경상남도 통영시 용남면 서부길
53031,경상남도 통영시 용남면 지도해안로
53032,경상남도 통영시 용남면 갈받이길
53032,경상남도 통영시 용남면 수도길
53033,경상남도 통영시 용남면 어의길
53089,경상남도 통영시 산양읍 송도길
53089,경상남도 통영시 산양읍 저도길
53089,경상남도 통영시 산양읍 학림길
53090,경상남도 통영시 산양읍 만지길
53090,경상남도 통영시 산양읍 연대길
53090,경상남도 통영시 산양읍 오곡길
53091,경상남도 통영시 산양읍 미조길
53091,경상남도 통영시 산양읍 추도대항길
53091,경상남도 통영시 산양읍 추도일주로
53092,경상남도 통영시 한산면 관암길
53092,경상남도 통영시 한산면 대고포길
53092,경상남도 통영시 한산면 대촌길
53092,경상남도 통영시 한산면 독암길
53092,경상남도 통영시 한산면 동좌리길
53092,경상남도 통영시 한산면 두억로
53092,경상남도 통영시 한산면 망곡길
53092,경상남도 통영시 한산면 문어포길
53092,경상남도 통영시 한산면 벌통골길
53092,경상남도 통영시 한산면 비산길
53092,경상남도 통영시 한산면 서좌리길
53092,경상남도 통영시 한산면 세작목길
53092,경상남도 통영시 한산면 소고포길
53092,경상남도 통영시 한산면 신거길
53092,경상남도 통영시 한산면 야소길
53092,경상남도 통영시 한산면 여차길
53092,경상남도 통영시 한산면 역졸길
53092,경상남도 통영시 한산면 의암길
53092,경상남도 통영시 한산면 의항길
53092,경상남도 통영시 한산면 입정포길
53092,경상남도 통영시 한산면 장곡길
53092,경상남도 통영시 한산면 장작지길
53092,경상남도 통영시 한산면 죽전길
53092,경상남도 통영시 한산면 진두길
53092,경상남도 통영시 한산면 창동길
53092,경상남도 통영시 한산면 하포아랫길
53092,경상남도 통영시 한산면 하포윗길
53092,경상남도 통영시 한산면 한산일주로
53092,경상남도 통영시 한산면 한산일주로
53092,경상남도 통영시 한산면 한산일주로
53092,경상남도 통영시 한산면 한산일주로
53093,경상남도 통영시 한산면 곡룡포길
53093,경상남도 통영시 한산면 당촌길
53093,경상남도 통영시 한산면 봉암1길
53093,경상남도 통영시 한산면 봉암2길
53093,경상남도 통영시 한산면 예곡길
53093,경상남도 통영시 한산면 추봉로
